Epoch 2 | Step 126600 | Loss: 3.0051 | Token: 2.8349 | Func: 0.2750
Epoch 4 | Step 263300 | Loss: 2.9247 | Token: 2.8231 | Func: 0.1474
Epoch 4 | Step 263350 | Loss: 2.9791 | Token: 2.7935 | Func: 0.2822
Epoch 4 | Step 263400 | Loss: 2.9891 | Token: 2.8275 | Func: 0.1368
Epoch 4 | Step 263450 | Loss: 3.0808 | Token: 2.8151 | Func: 0.3954
Epoch 4 | Step 263500 | Loss: 3.0390 | Token: 2.8108 | Func: 0.2728
💾 Saved checkpoint: ./checkpoints/checkpoint_step263500.pth
Epoch 4 | Step 263550 | Loss: 3.0481 | Token: 2.8160 | Func: 0.3291
Epoch 4 | Step 263600 | Loss: 3.0070 | Token: 2.7865 | Func: 0.2185
Epoch 4 | Step 263650 | Loss: 3.0130 | Token: 2.8240 | Func: 0.2971
Epoch 4 | Step 263700 | Loss: 3.0638 | Token: 2.8182 | Func: 0.3971
Epoch 4 | Step 263750 | Loss: 2.9881 | Token: 2.6410 | Func: 0.5022
Epoch 4 | Step 263800 | Loss: 2.9266 | Token: 2.7801 | Func: 0.2682
Epoch 4 | Step 263850 | Loss: 3.1528 | Token: 2.8306 | Func: 0.5052
Epoch 4 | Step 263900 | Loss: 3.0023 | Token: 2.8237 | Func: 0.1937
Epoch 4 | Step 263950 | Loss: 2.9143 | Token: 2.7555 | Func: 0.2195
Epoch 4 | Step 264000 | Loss: 3.0434 | Token: 2.7921 | Func: 0.3570
💾 Saved checkpoint: ./checkpoints/checkpoint_step264000.pth
Epoch 4 | Step 264050 | Loss: 3.0783 | Token: 2.8509 | Func: 0.3060
Epoch 4 | Step 264100 | Loss: 2.9465 | Token: 2.8292 | Func: 0.1313
Epoch 4 | Step 264150 | Loss: 3.0555 | Token: 2.8255 | Func: 0.3183
Epoch 4 | Step 264200 | Loss: 3.0210 | Token: 2.8104 | Func: 0.3332
Epoch 4 | Step 264250 | Loss: 3.0937 | Token: 2.8589 | Func: 0.3838
Epoch 4 | Step 264300 | Loss: 3.0257 | Token: 2.8081 | Func: 0.3524
Epoch 4 | Step 264350 | Loss: 3.0828 | Token: 2.8596 | Func: 0.1847
Epoch 4 | Step 264400 | Loss: 3.0296 | Token: 2.8402 | Func: 0.3277
Epoch 4 | Step 264450 | Loss: 2.9712 | Token: 2.7881 | Func: 0.3124
Epoch 4 | Step 264500 | Loss: 3.0684 | Token: 2.8589 | Func: 0.3149
💾 Saved checkpoint: ./checkpoints/checkpoint_step264500.pth
Epoch 4 | Step 264550 | Loss: 3.0135 | Token: 2.8110 | Func: 0.3644
Epoch 4 | Step 264600 | Loss: 3.0011 | Token: 2.8415 | Func: 0.2446
Epoch 4 | Step 264650 | Loss: 2.9227 | Token: 2.7757 | Func: 0.2751
Epoch 4 | Step 264700 | Loss: 3.0788 | Token: 2.8692 | Func: 0.2889
Epoch 4 | Step 264750 | Loss: 3.1303 | Token: 2.8434 | Func: 0.3517
Epoch 4 | Step 264800 | Loss: 3.1605 | Token: 2.8782 | Func: 0.3921
Epoch 4 | Step 264850 | Loss: 3.0701 | Token: 2.8283 | Func: 0.3612
Epoch 4 | Step 264900 | Loss: 3.0296 | Token: 2.8338 | Func: 0.3172
Epoch 4 | Step 264950 | Loss: 3.0293 | Token: 2.8586 | Func: 0.2830
Epoch 4 | Step 265000 | Loss: 2.9725 | Token: 2.8165 | Func: 0.1929
💾 Saved checkpoint: ./checkpoints/checkpoint_step265000.pth
Epoch 4 | Step 265050 | Loss: 2.9924 | Token: 2.7914 | Func: 0.3696
Epoch 4 | Step 265100 | Loss: 3.0289 | Token: 2.8139 | Func: 0.2913
Epoch 4 | Step 265150 | Loss: 3.0897 | Token: 2.8535 | Func: 0.3510
Epoch 4 | Step 265200 | Loss: 3.0368 | Token: 2.8600 | Func: 0.2504
Epoch 4 | Step 265250 | Loss: 3.0006 | Token: 2.8218 | Func: 0.2799
Epoch 4 | Step 265300 | Loss: 2.9576 | Token: 2.7762 | Func: 0.3341
Epoch 4 | Step 265350 | Loss: 2.9316 | Token: 2.7950 | Func: 0.2270
Epoch 4 | Step 265400 | Loss: 2.9939 | Token: 2.8164 | Func: 0.3150
Epoch 4 | Step 265450 | Loss: 3.0578 | Token: 2.8039 | Func: 0.3265
Epoch 4 | Step 265500 | Loss: 3.0238 | Token: 2.8079 | Func: 0.3456
💾 Saved checkpoint: ./checkpoints/checkpoint_step265500.pth
Epoch 4 | Step 265550 | Loss: 3.2258 | Token: 2.8293 | Func: 0.5202
Epoch 4 | Step 265600 | Loss: 2.9874 | Token: 2.8443 | Func: 0.2321
Epoch 4 | Step 265650 | Loss: 3.0186 | Token: 2.8416 | Func: 0.2436
Epoch 4 | Step 265700 | Loss: 2.9814 | Token: 2.8019 | Func: 0.3149
Epoch 4 | Step 265750 | Loss: 3.0706 | Token: 2.8137 | Func: 0.3766
Epoch 4 | Step 265800 | Loss: 2.9977 | Token: 2.8145 | Func: 0.2351
Epoch 4 | Step 265850 | Loss: 3.0404 | Token: 2.8209 | Func: 0.3286
Epoch 4 | Step 265900 | Loss: 3.1138 | Token: 2.8333 | Func: 0.4545
Epoch 4 | Step 265950 | Loss: 2.9360 | Token: 2.7783 | Func: 0.2517
Epoch 4 | Step 266000 | Loss: 3.0694 | Token: 2.8656 | Func: 0.3903
💾 Saved checkpoint: ./checkpoints/checkpoint_step266000.pth
Epoch 4 | Step 266050 | Loss: 3.0260 | Token: 2.8565 | Func: 0.2958
Epoch 4 | Step 266100 | Loss: 3.0248 | Token: 2.8550 | Func: 0.2473
Epoch 4 | Step 266150 | Loss: 3.0153 | Token: 2.8183 | Func: 0.2662
Epoch 4 | Step 266200 | Loss: 3.0160 | Token: 2.8385 | Func: 0.3024
Epoch 4 | Step 266250 | Loss: 2.9878 | Token: 2.8072 | Func: 0.2113
Epoch 4 | Step 266300 | Loss: 3.0082 | Token: 2.8369 | Func: 0.2281
Epoch 4 | Step 266350 | Loss: 3.0355 | Token: 2.8178 | Func: 0.3121
Epoch 4 | Step 266400 | Loss: 3.2196 | Token: 2.9048 | Func: 0.3795
Epoch 4 | Step 266450 | Loss: 3.0729 | Token: 2.8019 | Func: 0.4492
Epoch 4 | Step 266500 | Loss: 3.0226 | Token: 2.8096 | Func: 0.3328
💾 Saved checkpoint: ./checkpoints/checkpoint_step266500.pth
Epoch 4 | Step 266550 | Loss: 3.0163 | Token: 2.7845 | Func: 0.3578
Epoch 4 | Step 266600 | Loss: 2.9822 | Token: 2.8124 | Func: 0.2088
Epoch 4 | Step 266650 | Loss: 2.9650 | Token: 2.8264 | Func: 0.2375
Epoch 4 | Step 266700 | Loss: 3.0121 | Token: 2.7955 | Func: 0.3025
Epoch 4 | Step 266750 | Loss: 3.0747 | Token: 2.8533 | Func: 0.2946
Epoch 4 | Step 266800 | Loss: 3.1081 | Token: 2.8454 | Func: 0.3464
Epoch 4 | Step 266850 | Loss: 3.0546 | Token: 2.8439 | Func: 0.3891
Epoch 4 | Step 266900 | Loss: 3.0191 | Token: 2.8655 | Func: 0.2425
Epoch 4 | Step 266950 | Loss: 3.0268 | Token: 2.8355 | Func: 0.3051
Epoch 4 | Step 267000 | Loss: 2.9666 | Token: 2.8033 | Func: 0.2697
💾 Saved checkpoint: ./checkpoints/checkpoint_step267000.pth
Epoch 4 | Step 267050 | Loss: 3.0431 | Token: 2.8365 | Func: 0.2608
Epoch 4 | Step 267100 | Loss: 3.0103 | Token: 2.8091 | Func: 0.3573
Epoch 4 | Step 267150 | Loss: 3.0154 | Token: 2.8296 | Func: 0.2611
Epoch 4 | Step 267200 | Loss: 2.9838 | Token: 2.7952 | Func: 0.3005
Epoch 4 | Step 267250 | Loss: 2.9891 | Token: 2.7645 | Func: 0.4840
Epoch 4 | Step 267300 | Loss: 3.0671 | Token: 2.8296 | Func: 0.2598
Epoch 4 | Step 267350 | Loss: 2.9833 | Token: 2.7509 | Func: 0.3010
Epoch 4 | Step 267400 | Loss: 2.9645 | Token: 2.8216 | Func: 0.2574
Epoch 4 | Step 267450 | Loss: 3.0816 | Token: 2.8175 | Func: 0.4317
Epoch 4 | Step 267500 | Loss: 3.0846 | Token: 2.8228 | Func: 0.3341
💾 Saved checkpoint: ./checkpoints/checkpoint_step267500.pth
Epoch 4 | Step 267550 | Loss: 2.9317 | Token: 2.8234 | Func: 0.1803
Epoch 4 | Step 267600 | Loss: 3.0912 | Token: 2.8335 | Func: 0.3512
Epoch 4 | Step 267650 | Loss: 2.9663 | Token: 2.8294 | Func: 0.1921
Epoch 4 | Step 267700 | Loss: 2.9351 | Token: 2.7962 | Func: 0.1922
Epoch 4 | Step 267750 | Loss: 3.0754 | Token: 2.8455 | Func: 0.3922
Epoch 4 | Step 267800 | Loss: 3.0356 | Token: 2.8410 | Func: 0.3243
Epoch 4 | Step 267850 | Loss: 3.0421 | Token: 2.8162 | Func: 0.3309
Epoch 4 | Step 267900 | Loss: 3.1275 | Token: 2.8476 | Func: 0.4011
Epoch 4 | Step 267950 | Loss: 2.9604 | Token: 2.8038 | Func: 0.2218
Epoch 4 | Step 268000 | Loss: 3.0921 | Token: 2.8077 | Func: 0.4957
💾 Saved checkpoint: ./checkpoints/checkpoint_step268000.pth
Epoch 4 | Step 268050 | Loss: 3.0483 | Token: 2.8540 | Func: 0.2623
Epoch 4 | Step 268100 | Loss: 3.0470 | Token: 2.8515 | Func: 0.3367
Epoch 4 | Step 268150 | Loss: 3.0623 | Token: 2.8327 | Func: 0.3220
Epoch 4 | Step 268200 | Loss: 2.9974 | Token: 2.8111 | Func: 0.2730
Epoch 4 | Step 268250 | Loss: 3.2144 | Token: 2.8744 | Func: 0.4288
Epoch 4 | Step 268300 | Loss: 2.9845 | Token: 2.8078 | Func: 0.2289
Epoch 4 | Step 268350 | Loss: 3.0339 | Token: 2.8283 | Func: 0.3671
Epoch 4 | Step 268400 | Loss: 2.9645 | Token: 2.7906 | Func: 0.2685
Epoch 4 | Step 268450 | Loss: 3.0192 | Token: 2.8536 | Func: 0.2043
Epoch 4 | Step 268500 | Loss: 3.0599 | Token: 2.8492 | Func: 0.2620
💾 Saved checkpoint: ./checkpoints/checkpoint_step268500.pth
Epoch 4 | Step 268550 | Loss: 3.0332 | Token: 2.8038 | Func: 0.2579
Epoch 4 | Step 268600 | Loss: 3.0058 | Token: 2.8280 | Func: 0.2812
Epoch 4 | Step 268650 | Loss: 3.0614 | Token: 2.8491 | Func: 0.3518
Epoch 4 | Step 268700 | Loss: 3.0600 | Token: 2.8533 | Func: 0.3446
Epoch 4 | Step 268750 | Loss: 2.9300 | Token: 2.8073 | Func: 0.1794
Epoch 4 | Step 268800 | Loss: 2.9723 | Token: 2.8314 | Func: 0.2430
Epoch 4 | Step 268850 | Loss: 3.0128 | Token: 2.8381 | Func: 0.1750
Epoch 4 | Step 268900 | Loss: 3.0100 | Token: 2.8196 | Func: 0.2092
Epoch 4 | Step 268950 | Loss: 3.0897 | Token: 2.8199 | Func: 0.4661
Epoch 4 | Step 269000 | Loss: 3.0000 | Token: 2.8414 | Func: 0.2242
💾 Saved checkpoint: ./checkpoints/checkpoint_step269000.pth
Epoch 4 | Step 269050 | Loss: 3.0076 | Token: 2.7958 | Func: 0.3289
Epoch 4 | Step 269100 | Loss: 3.0453 | Token: 2.8292 | Func: 0.3732
Epoch 4 | Step 269150 | Loss: 3.0236 | Token: 2.8398 | Func: 0.3012
Epoch 4 | Step 269200 | Loss: 3.0808 | Token: 2.8486 | Func: 0.3626
Epoch 4 | Step 269250 | Loss: 3.1228 | Token: 2.8296 | Func: 0.3501
Epoch 4 | Step 269300 | Loss: 2.9759 | Token: 2.8016 | Func: 0.2642
Epoch 4 | Step 269350 | Loss: 3.0664 | Token: 2.8380 | Func: 0.3195
Epoch 4 | Step 269400 | Loss: 3.0895 | Token: 2.7991 | Func: 0.3923
Epoch 4 | Step 269450 | Loss: 2.9684 | Token: 2.8216 | Func: 0.2219
Epoch 4 | Step 269500 | Loss: 3.0313 | Token: 2.8417 | Func: 0.3054
💾 Saved checkpoint: ./checkpoints/checkpoint_step269500.pth
Epoch 4 | Step 269550 | Loss: 3.0362 | Token: 2.8178 | Func: 0.2604
Epoch 4 | Step 269600 | Loss: 2.9457 | Token: 2.8154 | Func: 0.1937
Epoch 4 | Step 269650 | Loss: 3.0141 | Token: 2.8180 | Func: 0.3416
Epoch 4 | Step 269700 | Loss: 3.1049 | Token: 2.8277 | Func: 0.4540
Epoch 4 | Step 269750 | Loss: 3.0288 | Token: 2.8139 | Func: 0.3021
Epoch 4 | Step 269800 | Loss: 3.0257 | Token: 2.8366 | Func: 0.2081
Epoch 4 | Step 269850 | Loss: 3.0053 | Token: 2.8166 | Func: 0.3214
Epoch 4 | Step 269900 | Loss: 3.0523 | Token: 2.7842 | Func: 0.3169
Epoch 4 | Step 269950 | Loss: 2.9934 | Token: 2.7873 | Func: 0.3440
Epoch 4 | Step 270000 | Loss: 2.9886 | Token: 2.8345 | Func: 0.2198
💾 Saved checkpoint: ./checkpoints/checkpoint_step270000.pth
Epoch 4 | Step 270050 | Loss: 3.0810 | Token: 2.8354 | Func: 0.4279
Epoch 4 | Step 270100 | Loss: 2.9810 | Token: 2.7783 | Func: 0.2704
Epoch 4 | Step 270150 | Loss: 2.9608 | Token: 2.7928 | Func: 0.3312
Epoch 4 | Step 270200 | Loss: 3.0417 | Token: 2.7865 | Func: 0.4142
Epoch 4 | Step 270250 | Loss: 3.0280 | Token: 2.7766 | Func: 0.4254
Epoch 4 | Step 270300 | Loss: 3.1245 | Token: 2.8718 | Func: 0.3475
Epoch 4 | Step 270350 | Loss: 3.0387 | Token: 2.8404 | Func: 0.3168
Epoch 4 | Step 270400 | Loss: 2.9826 | Token: 2.8271 | Func: 0.2657
Epoch 4 | Step 270450 | Loss: 3.0899 | Token: 2.8435 | Func: 0.4302
Epoch 4 | Step 270500 | Loss: 3.0172 | Token: 2.8338 | Func: 0.3158
💾 Saved checkpoint: ./checkpoints/checkpoint_step270500.pth
Epoch 4 | Step 270550 | Loss: 2.9709 | Token: 2.7759 | Func: 0.2814
Epoch 4 | Step 270600 | Loss: 3.0605 | Token: 2.8249 | Func: 0.3338
Epoch 4 | Step 270650 | Loss: 3.1190 | Token: 2.8523 | Func: 0.4540
Epoch 4 | Step 270700 | Loss: 3.0762 | Token: 2.8078 | Func: 0.4675
Epoch 4 | Step 270750 | Loss: 3.1027 | Token: 2.8046 | Func: 0.4535
Epoch 4 | Step 270800 | Loss: 3.0623 | Token: 2.8330 | Func: 0.4226
Epoch 4 | Step 270850 | Loss: 2.9682 | Token: 2.8406 | Func: 0.1853
Epoch 4 | Step 270900 | Loss: 3.0142 | Token: 2.8352 | Func: 0.2712
Epoch 4 | Step 270950 | Loss: 3.0054 | Token: 2.8008 | Func: 0.3257
Epoch 4 | Step 271000 | Loss: 3.0408 | Token: 2.8116 | Func: 0.3599
💾 Saved checkpoint: ./checkpoints/checkpoint_step271000.pth
Epoch 4 | Step 271050 | Loss: 3.0027 | Token: 2.8014 | Func: 0.2888
Epoch 4 | Step 271100 | Loss: 3.1026 | Token: 2.8376 | Func: 0.3537
Epoch 4 | Step 271150 | Loss: 3.0296 | Token: 2.8336 | Func: 0.3357
Epoch 4 | Step 271200 | Loss: 3.0534 | Token: 2.8125 | Func: 0.3885
Epoch 4 | Step 271250 | Loss: 3.0307 | Token: 2.8037 | Func: 0.3717
Epoch 4 | Step 271300 | Loss: 3.1298 | Token: 2.8519 | Func: 0.3122
Epoch 4 | Step 271350 | Loss: 2.9630 | Token: 2.7808 | Func: 0.3347
Epoch 4 | Step 271400 | Loss: 2.9876 | Token: 2.8092 | Func: 0.2667
Epoch 4 | Step 271450 | Loss: 3.1516 | Token: 2.8107 | Func: 0.5462
Epoch 4 | Step 271500 | Loss: 3.0618 | Token: 2.8573 | Func: 0.3560
💾 Saved checkpoint: ./checkpoints/checkpoint_step271500.pth
Epoch 4 | Step 271550 | Loss: 2.9662 | Token: 2.8043 | Func: 0.2299
Epoch 4 | Step 271600 | Loss: 3.0276 | Token: 2.8406 | Func: 0.3312
Epoch 4 | Step 271650 | Loss: 3.0607 | Token: 2.8462 | Func: 0.4133
Epoch 4 | Step 271700 | Loss: 2.9791 | Token: 2.8125 | Func: 0.2903
Epoch 4 | Step 271750 | Loss: 3.0167 | Token: 2.8508 | Func: 0.2237
Epoch 4 | Step 271800 | Loss: 3.1436 | Token: 2.8380 | Func: 0.3635
Epoch 4 | Step 271850 | Loss: 2.9758 | Token: 2.8120 | Func: 0.2797
Epoch 4 | Step 271900 | Loss: 3.0287 | Token: 2.7972 | Func: 0.2940
Epoch 4 | Step 271950 | Loss: 3.0007 | Token: 2.8210 | Func: 0.2436
Epoch 4 | Step 272000 | Loss: 2.9778 | Token: 2.8283 | Func: 0.2525
💾 Saved checkpoint: ./checkpoints/checkpoint_step272000.pth
Epoch 4 | Step 272050 | Loss: 2.9820 | Token: 2.7927 | Func: 0.2858
Epoch 4 | Step 272100 | Loss: 2.9975 | Token: 2.7831 | Func: 0.2151
Epoch 4 | Step 272150 | Loss: 3.1049 | Token: 2.8753 | Func: 0.4043
Epoch 4 | Step 272200 | Loss: 3.0622 | Token: 2.8478 | Func: 0.3788
Epoch 4 | Step 272250 | Loss: 3.0467 | Token: 2.8375 | Func: 0.2788
Epoch 4 | Step 272300 | Loss: 3.0045 | Token: 2.7995 | Func: 0.3077
Epoch 4 | Step 272350 | Loss: 3.0445 | Token: 2.8472 | Func: 0.2544
Epoch 4 | Step 272400 | Loss: 3.0022 | Token: 2.8413 | Func: 0.2563
Epoch 4 | Step 272450 | Loss: 3.0892 | Token: 2.8464 | Func: 0.3794
Epoch 4 | Step 272500 | Loss: 3.0545 | Token: 2.8143 | Func: 0.2979
💾 Saved checkpoint: ./checkpoints/checkpoint_step272500.pth
Epoch 4 | Step 272550 | Loss: 3.0594 | Token: 2.8374 | Func: 0.3638
Epoch 4 | Step 272600 | Loss: 3.0717 | Token: 2.8192 | Func: 0.4325
Epoch 4 | Step 272650 | Loss: 3.0140 | Token: 2.8151 | Func: 0.3438
Epoch 4 | Step 272700 | Loss: 3.0402 | Token: 2.7987 | Func: 0.4233
Epoch 4 | Step 272750 | Loss: 3.0934 | Token: 2.7971 | Func: 0.5285
Epoch 4 | Step 272800 | Loss: 3.1887 | Token: 2.8380 | Func: 0.4714
Epoch 4 | Step 272850 | Loss: 3.0102 | Token: 2.8234 | Func: 0.2085
Epoch 4 | Step 272900 | Loss: 3.0662 | Token: 2.8247 | Func: 0.3175
Epoch 4 | Step 272950 | Loss: 3.0358 | Token: 2.8318 | Func: 0.2771
Epoch 4 | Step 273000 | Loss: 3.0455 | Token: 2.8284 | Func: 0.3870
💾 Saved checkpoint: ./checkpoints/checkpoint_step273000.pth
Epoch 4 | Step 273050 | Loss: 3.1198 | Token: 2.7922 | Func: 0.5660
Epoch 4 | Step 273100 | Loss: 2.9947 | Token: 2.8044 | Func: 0.3047
Epoch 4 | Step 273150 | Loss: 3.0940 | Token: 2.8673 | Func: 0.3014
Epoch 4 | Step 273200 | Loss: 3.0279 | Token: 2.8435 | Func: 0.3053
Epoch 4 | Step 273250 | Loss: 2.9678 | Token: 2.8185 | Func: 0.2303
Epoch 4 | Step 273300 | Loss: 2.9966 | Token: 2.8175 | Func: 0.2332
Epoch 4 | Step 273350 | Loss: 2.9761 | Token: 2.7636 | Func: 0.2793
Epoch 4 | Step 273400 | Loss: 3.0503 | Token: 2.8578 | Func: 0.2655
Epoch 4 | Step 273450 | Loss: 2.9750 | Token: 2.8392 | Func: 0.1554
Epoch 4 | Step 273500 | Loss: 2.9972 | Token: 2.8293 | Func: 0.2732
💾 Saved checkpoint: ./checkpoints/checkpoint_step273500.pth
Epoch 4 | Step 273550 | Loss: 3.0058 | Token: 2.8400 | Func: 0.2978
Epoch 4 | Step 273600 | Loss: 3.0523 | Token: 2.8201 | Func: 0.3447
Epoch 4 | Step 273650 | Loss: 3.0113 | Token: 2.8065 | Func: 0.3368
Epoch 4 | Step 273700 | Loss: 3.0876 | Token: 2.8626 | Func: 0.2836
Epoch 4 | Step 273750 | Loss: 3.1100 | Token: 2.8445 | Func: 0.3501
Epoch 4 | Step 273800 | Loss: 3.0720 | Token: 2.8361 | Func: 0.2885
Epoch 4 | Step 273850 | Loss: 2.9758 | Token: 2.7886 | Func: 0.2590
Epoch 4 | Step 273900 | Loss: 3.0084 | Token: 2.8360 | Func: 0.2888
Epoch 4 | Step 273950 | Loss: 3.0628 | Token: 2.8068 | Func: 0.4313
Epoch 4 | Step 274000 | Loss: 3.0712 | Token: 2.8356 | Func: 0.3722
💾 Saved checkpoint: ./checkpoints/checkpoint_step274000.pth
Epoch 4 | Step 274050 | Loss: 3.0701 | Token: 2.8500 | Func: 0.3685
Epoch 4 | Step 274100 | Loss: 3.1045 | Token: 2.8661 | Func: 0.4823
Epoch 4 | Step 274150 | Loss: 3.0010 | Token: 2.8268 | Func: 0.2991
Epoch 4 | Step 274200 | Loss: 3.0341 | Token: 2.8300 | Func: 0.3678
Epoch 4 | Step 274250 | Loss: 3.0909 | Token: 2.8912 | Func: 0.3819
Epoch 4 | Step 274300 | Loss: 2.9755 | Token: 2.8164 | Func: 0.2156
Epoch 4 | Step 274350 | Loss: 2.9291 | Token: 2.7836 | Func: 0.2398
Epoch 4 | Step 274400 | Loss: 3.0063 | Token: 2.8017 | Func: 0.2788
Epoch 4 | Step 274450 | Loss: 2.9777 | Token: 2.7825 | Func: 0.3179
Epoch 4 | Step 274500 | Loss: 3.0547 | Token: 2.8384 | Func: 0.3504
💾 Saved checkpoint: ./checkpoints/checkpoint_step274500.pth
Epoch 4 | Step 274550 | Loss: 3.0004 | Token: 2.8221 | Func: 0.2636
Epoch 4 | Step 274600 | Loss: 3.0179 | Token: 2.7982 | Func: 0.2321
Epoch 4 | Step 274650 | Loss: 2.9992 | Token: 2.8162 | Func: 0.2611
Epoch 4 | Step 274700 | Loss: 3.0162 | Token: 2.8114 | Func: 0.3613
Epoch 4 | Step 274750 | Loss: 2.9614 | Token: 2.7872 | Func: 0.2917
Epoch 4 | Step 274800 | Loss: 3.0008 | Token: 2.8151 | Func: 0.2980
Epoch 4 | Step 274850 | Loss: 2.9850 | Token: 2.7956 | Func: 0.3508
Epoch 4 | Step 274900 | Loss: 3.1289 | Token: 2.8560 | Func: 0.3373
Epoch 4 | Step 274950 | Loss: 2.9582 | Token: 2.8299 | Func: 0.2126
Epoch 4 | Step 275000 | Loss: 3.0606 | Token: 2.8359 | Func: 0.3238
💾 Saved checkpoint: ./checkpoints/checkpoint_step275000.pth
Epoch 4 | Step 275050 | Loss: 3.1225 | Token: 2.8538 | Func: 0.5037
Epoch 4 | Step 275100 | Loss: 3.0902 | Token: 2.8452 | Func: 0.4161
Epoch 4 | Step 275150 | Loss: 2.9811 | Token: 2.8365 | Func: 0.2124
Epoch 4 | Step 275200 | Loss: 3.0083 | Token: 2.8094 | Func: 0.3170
Epoch 4 | Step 275250 | Loss: 3.0076 | Token: 2.8512 | Func: 0.2325
Epoch 4 | Step 275300 | Loss: 2.9741 | Token: 2.8276 | Func: 0.2397
Epoch 4 | Step 275350 | Loss: 3.0260 | Token: 2.8455 | Func: 0.2950
Epoch 4 | Step 275400 | Loss: 3.0180 | Token: 2.8084 | Func: 0.2507
Epoch 4 | Step 275450 | Loss: 3.0260 | Token: 2.8182 | Func: 0.3709
Epoch 4 | Step 275500 | Loss: 3.0262 | Token: 2.7932 | Func: 0.3693
💾 Saved checkpoint: ./checkpoints/checkpoint_step275500.pth
Epoch 4 | Step 275550 | Loss: 3.0487 | Token: 2.8429 | Func: 0.2945
Epoch 4 | Step 275600 | Loss: 3.0540 | Token: 2.8903 | Func: 0.2931
Epoch 4 | Step 275650 | Loss: 3.0324 | Token: 2.8253 | Func: 0.3607
Epoch 4 | Step 275700 | Loss: 2.9985 | Token: 2.8096 | Func: 0.3228
Epoch 4 | Step 275750 | Loss: 3.0843 | Token: 2.8624 | Func: 0.3537
Epoch 4 | Step 275800 | Loss: 2.9901 | Token: 2.8217 | Func: 0.3087
Epoch 4 | Step 275850 | Loss: 3.0357 | Token: 2.8221 | Func: 0.2666
Epoch 4 | Step 275900 | Loss: 3.1035 | Token: 2.8198 | Func: 0.3427
Epoch 4 | Step 275950 | Loss: 3.0336 | Token: 2.8701 | Func: 0.2189
Epoch 4 | Step 276000 | Loss: 2.9773 | Token: 2.8227 | Func: 0.2266
💾 Saved checkpoint: ./checkpoints/checkpoint_step276000.pth
Epoch 4 | Step 276050 | Loss: 3.0231 | Token: 2.8064 | Func: 0.3805
Epoch 4 | Step 276100 | Loss: 2.9398 | Token: 2.7966 | Func: 0.2365
Epoch 4 | Step 276150 | Loss: 3.0320 | Token: 2.7680 | Func: 0.3828
Epoch 4 | Step 276200 | Loss: 3.0909 | Token: 2.8707 | Func: 0.2702
Epoch 4 | Step 276250 | Loss: 3.1086 | Token: 2.8467 | Func: 0.3911
Epoch 4 | Step 276300 | Loss: 3.0334 | Token: 2.8345 | Func: 0.3069
Epoch 4 | Step 276350 | Loss: 3.1923 | Token: 2.8250 | Func: 0.6064
Epoch 4 | Step 276400 | Loss: 3.0397 | Token: 2.8393 | Func: 0.2760
Epoch 4 | Step 276450 | Loss: 3.0727 | Token: 2.8380 | Func: 0.4034
Epoch 4 | Step 276500 | Loss: 2.9564 | Token: 2.7925 | Func: 0.1983
💾 Saved checkpoint: ./checkpoints/checkpoint_step276500.pth
Epoch 4 | Step 276550 | Loss: 3.1488 | Token: 2.8239 | Func: 0.5203
Epoch 4 | Step 276600 | Loss: 3.0694 | Token: 2.8415 | Func: 0.3249
Epoch 4 | Step 276650 | Loss: 3.0126 | Token: 2.7553 | Func: 0.2456
Epoch 4 | Step 276700 | Loss: 3.0384 | Token: 2.8198 | Func: 0.2710
Epoch 4 | Step 276750 | Loss: 3.0346 | Token: 2.8194 | Func: 0.3506
Epoch 4 | Step 276800 | Loss: 2.9993 | Token: 2.7903 | Func: 0.1982
Epoch 4 | Step 276850 | Loss: 3.0055 | Token: 2.8473 | Func: 0.2990
Epoch 4 | Step 276900 | Loss: 3.0864 | Token: 2.8532 | Func: 0.3860
Epoch 4 | Step 276950 | Loss: 2.9573 | Token: 2.7943 | Func: 0.2619
Epoch 4 | Step 277000 | Loss: 3.1094 | Token: 2.8138 | Func: 0.4866
💾 Saved checkpoint: ./checkpoints/checkpoint_step277000.pth
Epoch 4 | Step 277050 | Loss: 3.0229 | Token: 2.8157 | Func: 0.3126
Epoch 4 | Step 277100 | Loss: 3.0687 | Token: 2.8451 | Func: 0.3733
Epoch 4 | Step 277150 | Loss: 3.0822 | Token: 2.8263 | Func: 0.3512
Epoch 4 | Step 277200 | Loss: 3.0163 | Token: 2.8084 | Func: 0.3422
Epoch 4 | Step 277250 | Loss: 3.0233 | Token: 2.7974 | Func: 0.3024
Epoch 4 | Step 277300 | Loss: 3.0777 | Token: 2.8759 | Func: 0.2506
Epoch 4 | Step 277350 | Loss: 3.0008 | Token: 2.8251 | Func: 0.3309
Epoch 4 | Step 277400 | Loss: 3.0847 | Token: 2.8459 | Func: 0.3226
Epoch 4 | Step 277450 | Loss: 3.0160 | Token: 2.8460 | Func: 0.2694
Epoch 4 | Step 277500 | Loss: 3.0677 | Token: 2.8178 | Func: 0.3618
💾 Saved checkpoint: ./checkpoints/checkpoint_step277500.pth
Epoch 4 | Step 277550 | Loss: 3.0091 | Token: 2.8021 | Func: 0.3065
Epoch 4 | Step 277600 | Loss: 3.0060 | Token: 2.7786 | Func: 0.3180
Epoch 4 | Step 277650 | Loss: 3.1891 | Token: 2.8509 | Func: 0.4606
